,+/-,3PA,3PM,AST,BLK,DKPoints,DREB,FGA,FGM,FTA,FTM,MIN,OREB,PF,PTS,REB,STL,TO,game_id,player,team,id,away_team_losses,away_team_wins,date,home_team,home_team_losses,home_team_score,home_team_wins,visit_team,visit_team_score
6772,-9.0,1.0,0.0,0.0,1.0,10.5,3.0,7.0,2.0,0.0,0.0,18.0,1.0,2.0,4.0,4.0,0.0,1.0,400828130.0,Trey Lyles,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6773,5.0,3.0,3.0,0.0,0.0,11.25,1.0,4.0,3.0,0.0,0.0,11.0,0.0,4.0,9.0,1.0,0.0,1.0,400828130.0,Joe Ingles,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400828130.0,Chris Johnson,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6775,6.0,0.0,0.0,1.0,1.0,10.75,1.0,2.0,0.0,2.0,0.0,7.0,2.0,3.0,0.0,3.0,2.0,1.0,400828130.0,Jeff Withey,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6776,2.0,3.0,2.0,1.0,0.0,12.0,1.0,6.0,3.0,0.0,0.0,15.0,1.0,1.0,8.0,2.0,0.0,2.0,400828130.0,Trey Burke,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6777,12.0,2.0,1.0,4.0,0.0,32.75,4.0,14.0,9.0,2.0,2.0,32.0,1.0,3.0,21.0,5.0,0.0,2.0,400828130.0,Alec Burks,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6778,,,,,,,,,,,,,,,,,,,400828130.0,Tibor Pleiss,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6779,,,,,,,,,,,,,,,,,,,400828130.0,Elijah Millsap,Utah Jazz,400828130,13,4,2015-11-28,Utah Jazz,7,101,8,New Orleans Pelicans,87
6780,-7.0,1.0,0.0,1.0,1.0,20.75,3.0,12.0,4.0,4.0,3.0,32.0,2.0,2.0,11.0,5.0,0.0,0.0,400827900.0,LaMarcus Aldridge,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6781,4.0,3.0,1.0,0.0,2.0,51.0,7.0,22.0,13.0,5.0,5.0,35.0,1.0,3.0,32.0,8.0,3.0,3.0,400827900.0,Kawhi Leonard,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6782,-6.0,0.0,0.0,0.0,3.0,25.0,3.0,8.0,3.0,2.0,2.0,26.0,3.0,2.0,8.0,6.0,2.0,1.0,400827900.0,Tim Duncan,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6783,-2.0,0.0,0.0,3.0,0.0,17.25,3.0,11.0,5.0,0.0,0.0,26.0,0.0,5.0,10.0,3.0,0.0,2.0,400827900.0,Tony Parker,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6784,-4.0,5.0,0.0,2.0,0.0,18.0,8.0,9.0,2.0,0.0,0.0,29.0,0.0,1.0,4.0,8.0,1.0,2.0,400827900.0,Danny Green,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6785,3.0,0.0,0.0,1.0,0.0,11.5,1.0,7.0,4.0,0.0,0.0,18.0,1.0,1.0,8.0,2.0,0.0,1.0,400827900.0,David West,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6786,-10.0,1.0,0.0,0.0,0.0,7.25,1.0,4.0,2.0,0.0,0.0,13.0,0.0,0.0,4.0,1.0,1.0,0.0,400827900.0,Kyle Anderson,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6787,0.0,1.0,1.0,6.0,3.0,28.0,0.0,5.0,4.0,0.0,0.0,20.0,0.0,1.0,9.0,0.0,2.0,1.0,400827900.0,Boris Diaw,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6788,-4.0,3.0,2.0,2.0,0.0,16.75,3.0,7.0,3.0,2.0,1.0,22.0,0.0,3.0,9.0,3.0,0.0,0.0,400827900.0,Patty Mills,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6789,-4.0,1.0,1.0,7.0,0.0,24.5,0.0,8.0,5.0,0.0,0.0,19.0,0.0,0.0,11.0,0.0,2.0,3.0,400827900.0,Manu Ginobili,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6790,,,,,,,,,,,,,,,,,,,400827900.0,Rasual Butler,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6791,,,,,,,,,,,,,,,,,,,400827900.0,Matt Bonner,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6792,,,,,,,,,,,,,,,,,,,400827900.0,Ray McCallum,San Antonio Spurs,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6793,10.0,1.0,0.0,1.0,2.0,19.75,3.0,9.0,4.0,2.0,2.0,34.0,2.0,1.0,10.0,5.0,0.0,4.0,400827900.0,Serge Ibaka,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6794,0.0,6.0,2.0,0.0,0.0,30.0,6.0,19.0,6.0,8.0,8.0,35.0,0.0,2.0,22.0,6.0,0.0,1.0,400827900.0,Kevin Durant,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6795,4.0,0.0,0.0,1.0,1.0,17.25,6.0,4.0,3.0,0.0,0.0,30.0,1.0,4.0,6.0,7.0,0.0,2.0,400827900.0,Steven Adams,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6796,7.0,6.0,3.0,10.0,0.0,55.0,1.0,23.0,12.0,7.0,6.0,37.0,1.0,3.0,33.0,2.0,2.0,5.0,400827900.0,Russell Westbrook,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6797,-4.0,0.0,0.0,2.0,1.0,10.25,1.0,1.0,1.0,0.0,0.0,17.0,0.0,1.0,2.0,1.0,1.0,0.0,400827900.0,Andre Roberson,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6798,-4.0,0.0,0.0,1.0,0.0,3.75,3.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,3.0,0.0,3.0,400827900.0,Nick Collison,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6799,0.0,0.0,0.0,0.0,0.0,36.5,10.0,11.0,7.0,1.0,1.0,24.0,6.0,1.0,15.0,16.0,0.0,0.0,400827900.0,Enes Kanter,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6800,-3.0,0.0,0.0,4.0,0.0,20.75,1.0,5.0,2.0,4.0,4.0,13.0,0.0,1.0,8.0,1.0,3.0,1.0,400827900.0,D.J. Augustin,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6801,5.0,4.0,2.0,0.0,0.0,11.0,0.0,6.0,3.0,0.0,0.0,22.0,0.0,1.0,8.0,0.0,1.0,0.0,400827900.0,Anthony Morrow,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6802,15.0,2.0,0.0,2.0,0.0,14.5,3.0,8.0,4.0,0.0,0.0,21.0,1.0,2.0,8.0,4.0,0.0,3.0,400827900.0,Dion Waiters,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6803,,,,,,,,,,,,,,,,,,,400827900.0,Mitch McGary,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6804,,,,,,,,,,,,,,,,,,,400827900.0,Kyle Singler,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6805,,,,,,,,,,,,,,,,,,,400827900.0,Steve Novak,Oklahoma City Thunder,400827900,1,0,2015-10-28,Oklahoma City Thunder,0,112,1,San Antonio Spurs,106
6806,-3.0,0.0,0.0,1.0,0.0,31.25,11.0,14.0,4.0,2.0,2.0,35.0,4.0,4.0,10.0,15.0,1.0,5.0,400827948.0,LaMarcus Aldridge,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6807,-12.0,4.0,1.0,0.0,0.0,36.25,6.0,22.0,10.0,2.0,2.0,35.0,3.0,4.0,23.0,9.0,1.0,1.0,400827948.0,Kawhi Leonard,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6808,-12.0,0.0,0.0,5.0,0.0,27.25,9.0,5.0,3.0,2.0,2.0,27.0,2.0,4.0,8.0,11.0,0.0,4.0,400827948.0,Tim Duncan,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6809,-18.0,1.0,1.0,4.0,0.0,26.5,2.0,11.0,6.0,5.0,4.0,30.0,0.0,1.0,17.0,2.0,1.0,3.0,400827948.0,Tony Parker,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6810,-17.0,8.0,3.0,2.0,1.0,20.25,3.0,10.0,3.0,3.0,3.0,29.0,0.0,2.0,12.0,3.0,0.0,4.0,400827948.0,Danny Green,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6811,-4.0,0.0,0.0,1.0,0.0,5.5,2.0,1.0,1.0,0.0,0.0,12.0,0.0,2.0,2.0,2.0,0.0,1.0,400827948.0,David West,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6812,11.0,1.0,0.0,0.0,0.0,5.25,1.0,2.0,1.0,2.0,2.0,5.0,0.0,1.0,4.0,1.0,0.0,0.0,400827948.0,Kyle Anderson,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6813,-1.0,1.0,0.0,2.0,2.0,17.5,2.0,4.0,3.0,0.0,0.0,9.0,0.0,0.0,6.0,2.0,1.0,0.0,400827948.0,Rasual Butler,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6814,18.0,1.0,0.0,3.0,0.0,6.75,1.0,1.0,0.0,2.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,400827948.0,Boris Diaw,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6815,14.0,2.0,0.0,1.0,0.0,5.75,1.0,4.0,2.0,0.0,0.0,21.0,0.0,3.0,4.0,1.0,0.0,2.0,400827948.0,Patty Mills,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6816,9.0,4.0,2.0,2.0,0.0,20.5,2.0,7.0,4.0,2.0,2.0,22.0,0.0,0.0,12.0,2.0,1.0,0.0,400827948.0,Manu Ginobili,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6817,,,,,,,,,,,,,,,,,,,400827948.0,Boban Marjanovic,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6818,,,,,,,,,,,,,,,,,,,400827948.0,Ray McCallum,San Antonio Spurs,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6819,6.0,4.0,1.0,0.0,0.0,15.0,6.0,7.0,3.0,0.0,0.0,23.0,0.0,2.0,7.0,6.0,0.0,0.0,400827948.0,Kris Humphries,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6820,12.0,1.0,1.0,2.0,1.0,26.5,1.0,10.0,8.0,2.0,2.0,38.0,1.0,1.0,19.0,2.0,0.0,1.0,400827948.0,Otto Porter Jr.,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6821,4.0,0.0,0.0,1.0,1.0,22.0,8.0,9.0,4.0,2.0,2.0,28.0,0.0,3.0,10.0,8.0,0.0,3.0,400827948.0,Marcin Gortat,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6822,14.0,5.0,1.0,13.0,1.0,50.5,2.0,16.0,6.0,5.0,4.0,35.0,0.0,3.0,17.0,2.0,4.0,1.0,400827948.0,John Wall,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6823,10.0,8.0,3.0,4.0,0.0,44.25,3.0,22.0,11.0,0.0,0.0,36.0,2.0,3.0,25.0,5.0,3.0,1.0,400827948.0,Bradley Beal,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6824,-17.0,2.0,0.0,0.0,0.0,5.75,2.0,4.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,400827948.0,Drew Gooden,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6825,-1.0,0.0,0.0,2.0,0.0,11.75,3.0,5.0,3.0,3.0,0.0,20.0,0.0,4.0,6.0,3.0,0.0,2.0,400827948.0,Nene Hilario,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6826,-10.0,1.0,1.0,0.0,0.0,9.5,0.0,6.0,4.0,0.0,0.0,16.0,0.0,1.0,9.0,0.0,0.0,0.0,400827948.0,Gary Neal,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6827,-10.0,1.0,1.0,3.0,0.0,16.0,2.0,5.0,1.0,2.0,2.0,16.0,0.0,0.0,5.0,2.0,2.0,1.0,400827948.0,Ramon Sessions,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6828,14.0,1.0,0.0,1.0,0.0,9.5,2.0,3.0,2.0,0.0,0.0,17.0,0.0,1.0,4.0,2.0,1.0,1.0,400827948.0,Jared Dudley,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6829,-7.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,400827948.0,Garrett Temple,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6830,,,,,,,,,,,,,,,,,,,400827948.0,Kelly Oubre Jr.,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6831,,,,,,,,,,,,,,,,,,,400827948.0,DeJuan Blair,Washington Wizards,400827948,2,3,2015-11-04,Washington Wizards,1,102,3,San Antonio Spurs,99
6832,7.0,2.0,1.0,0.0,0.0,16.5,4.0,7.0,4.0,0.0,0.0,27.0,0.0,1.0,9.0,4.0,1.0,0.0,400827977.0,Marvin Williams,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6833,16.0,3.0,0.0,0.0,0.0,7.25,3.0,5.0,1.0,2.0,2.0,17.0,0.0,2.0,4.0,3.0,0.0,1.0,400827977.0,P.J. Hairston,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6834,4.0,0.0,0.0,1.0,0.0,23.25,6.0,11.0,6.0,2.0,1.0,30.0,1.0,4.0,13.0,7.0,0.0,0.0,400827977.0,Al Jefferson,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6835,4.0,2.0,2.0,4.0,0.0,37.75,1.0,15.0,11.0,4.0,3.0,29.0,0.0,0.0,27.0,1.0,2.0,3.0,400827977.0,Kemba Walker,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6836,-20.0,2.0,1.0,4.0,0.0,25.5,3.0,6.0,2.0,5.0,5.0,32.0,1.0,3.0,10.0,4.0,3.0,4.0,400827977.0,Nicolas Batum,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6837,-38.0,1.0,0.0,1.0,0.0,11.25,3.0,4.0,0.0,4.0,2.0,24.0,2.0,2.0,2.0,5.0,1.0,1.0,400827977.0,Cody Zeller,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6838,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,400827977.0,Tyler Hansbrough,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6839,-28.0,0.0,0.0,0.0,0.0,5.5,2.0,3.0,2.0,0.0,0.0,14.0,0.0,1.0,4.0,2.0,0.0,2.0,400827977.0,Spencer Hawes,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6840,9.0,1.0,1.0,2.0,0.0,11.5,0.0,3.0,2.0,4.0,3.0,9.0,0.0,1.0,8.0,0.0,0.0,0.0,400827977.0,Frank Kaminsky III,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6841,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,400827977.0,Brian Roberts,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6842,-37.0,4.0,1.0,2.0,0.0,18.25,3.0,10.0,4.0,6.0,3.0,22.0,0.0,2.0,12.0,3.0,0.0,2.0,400827977.0,Jeremy Lin,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6843,-29.0,3.0,0.0,0.0,0.0,8.0,2.0,8.0,2.0,2.0,0.0,23.0,2.0,2.0,4.0,4.0,0.0,2.0,400827977.0,Jeremy Lamb,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6844,4.0,0.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,400827977.0,Troy Daniels,Charlotte Hornets,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6845,-1.0,0.0,0.0,2.0,0.0,24.75,5.0,10.0,6.0,4.0,4.0,17.0,0.0,4.0,16.0,5.0,0.0,1.0,400827977.0,LaMarcus Aldridge,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6846,11.0,4.0,2.0,2.0,0.0,36.0,4.0,16.0,10.0,2.0,1.0,34.0,0.0,3.0,23.0,4.0,2.0,0.0,400827977.0,Kawhi Leonard,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6847,-4.0,0.0,0.0,2.0,0.0,22.5,7.0,5.0,4.0,4.0,3.0,24.0,1.0,2.0,11.0,8.0,0.0,3.0,400827977.0,Tim Duncan,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6848,-15.0,0.0,0.0,6.0,0.0,19.25,1.0,5.0,2.0,6.0,3.0,25.0,0.0,1.0,7.0,1.0,2.0,4.0,400827977.0,Tony Parker,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6849,-3.0,3.0,1.0,4.0,1.0,24.25,2.0,7.0,2.0,3.0,3.0,27.0,1.0,2.0,8.0,3.0,2.0,0.0,400827977.0,Danny Green,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6850,14.0,1.0,0.0,6.0,0.0,28.75,8.0,7.0,4.0,2.0,1.0,29.0,1.0,2.0,9.0,9.0,0.0,1.0,400827977.0,David West,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6851,1.0,0.0,0.0,2.0,1.0,11.5,1.0,5.0,2.0,2.0,0.0,13.0,1.0,1.0,4.0,2.0,0.0,0.0,400827977.0,Kyle Anderson,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6852,0.0,1.0,0.0,0.0,0.0,2.75,1.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,400827977.0,Rasual Butler,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6853,-3.0,0.0,0.0,0.0,0.0,3.25,0.0,2.0,1.0,0.0,0.0,4.0,1.0,3.0,2.0,1.0,0.0,0.0,400827977.0,Boban Marjanovic,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6854,31.0,0.0,0.0,4.0,1.0,14.5,1.0,3.0,2.0,0.0,0.0,16.0,1.0,2.0,4.0,2.0,0.0,0.0,400827977.0,Boris Diaw,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6855,-4.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,400827977.0,Ray McCallum,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6856,39.0,6.0,3.0,4.0,0.0,28.5,2.0,9.0,6.0,0.0,0.0,19.0,0.0,3.0,15.0,2.0,2.0,1.0,400827977.0,Patty Mills,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6857,34.0,6.0,3.0,3.0,0.0,28.25,3.0,9.0,5.0,0.0,0.0,18.0,0.0,2.0,13.0,3.0,3.0,1.0,400827977.0,Manu Ginobili,San Antonio Spurs,400827977,4,2,2015-11-07,San Antonio Spurs,2,114,4,Charlotte Hornets,94
6858,3.0,1.0,0.0,2.0,1.0,33.5,4.0,18.0,9.0,6.0,5.0,35.0,2.0,3.0,23.0,6.0,0.0,4.0,400828010.0,LaMarcus Aldridge,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6859,2.0,5.0,1.0,3.0,0.0,35.25,7.0,14.0,7.0,5.0,5.0,35.0,0.0,3.0,20.0,7.0,1.0,1.0,400828010.0,Kawhi Leonard,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6860,-8.0,0.0,0.0,2.0,2.0,28.0,6.0,7.0,5.0,3.0,2.0,21.0,0.0,3.0,12.0,6.0,1.0,1.0,400828010.0,Tim Duncan,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6861,-2.0,0.0,0.0,5.0,0.0,21.75,1.0,8.0,5.0,2.0,1.0,30.0,0.0,3.0,11.0,1.0,1.0,0.0,400828010.0,Tony Parker,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6862,-3.0,4.0,3.0,2.0,0.0,20.5,4.0,6.0,4.0,1.0,0.0,31.0,0.0,2.0,11.0,4.0,0.0,0.0,400828010.0,Danny Green,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6863,7.0,0.0,0.0,2.0,1.0,11.75,3.0,5.0,2.0,0.0,0.0,13.0,0.0,2.0,4.0,3.0,0.0,2.0,400828010.0,David West,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6864,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400828010.0,Kyle Anderson,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6865,16.0,1.0,1.0,3.0,0.0,15.25,3.0,3.0,2.0,0.0,0.0,15.0,0.0,0.0,5.0,3.0,1.0,1.0,400828010.0,Rasual Butler,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6866,2.0,0.0,0.0,0.0,0.0,1.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,400828010.0,Matt Bonner,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6867,11.0,1.0,0.0,4.0,0.0,17.75,3.0,6.0,3.0,0.0,0.0,18.0,2.0,2.0,6.0,5.0,0.0,1.0,400828010.0,Boris Diaw,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6868,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400828010.0,Ray McCallum,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6869,14.0,1.0,1.0,1.0,0.0,9.75,1.0,3.0,3.0,0.0,0.0,18.0,0.0,0.0,7.0,1.0,0.0,1.0,400828010.0,Patty Mills,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6870,14.0,2.0,1.0,3.0,0.0,25.25,1.0,12.0,6.0,1.0,1.0,22.0,4.0,3.0,14.0,5.0,0.0,0.0,400828010.0,Manu Ginobili,San Antonio Spurs,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6871,4.0,1.0,1.0,2.0,0.0,16.75,5.0,4.0,3.0,0.0,0.0,24.0,0.0,1.0,7.0,5.0,0.0,0.0,400828010.0,Meyers Leonard,Portland Trail Blazers,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
6872,5.0,6.0,2.0,4.0,1.0,23.75,3.0,11.0,4.0,2.0,1.0,33.0,0.0,2.0,11.0,3.0,0.0,0.0,400828010.0,Al-Farouq Aminu,Portland Trail Blazers,400828010,2,6,2015-11-11,Portland Trail Blazers,5,101,4,San Antonio Spurs,113
